loan_id,member_id,home_ownership, annual_inc ,loan_status, loan_amnt ,term,int_rate,cibil_score,inq_last_6mths,age,emp_length,marital,job
597110,766446,RENT," $52,320 ",Fully Paid," $16,000 ", 60 months,17.56%,674,1,30,7,married,fixed
597118,766456,RENT," $30,960 ",Fully Paid," $5,000 ", 36 months,11.49%,729,0,26,3,single,fixed
597161,766506,RENT," $46,000 ",Fully Paid," $9,000 ", 36 months,7.14%,754,1,24,16,married,partime
597211,766569,MORTGAGE," $140,000 ",Fully Paid," $12,000 ", 36 months,15.21%,714,0,27,0,married,fixed
597226,766589,RENT," $22,800 ",Current," $4,550 ", 60 months,17.19%,669,1,43,2,married,fixed
597266,766650,RENT," $68,500 ",Current," $25,000 ", 60 months,13.23%,749,1,41,3,married,fixed
597271,766656,MORTGAGE," $53,004 ",Current," $22,750 ", 60 months,16.82%,699,2,24,4,widow,freelance
597272,766658,RENT," $48,000 ",Fully Paid," $6,000 ", 36 months,7.88%,724,2,22,6,married,fixed
597281,766672,OWN," $56,000 ",Fully Paid," $12,000 ", 36 months,14.72%,679,2,22,0,married,freelance
597296,766695,MORTGAGE," $90,000 ",Fully Paid," $25,000 ", 60 months,11.86%,759,1,29,3,married,freelance
597304,766704,MORTGAGE," $26,004 ",Fully Paid," $5,800 ", 60 months,19.79%,669,0,24,4,married,fixed
597324,766728,MORTGAGE," $101,568 ",Current," $5,000 ", 60 months,11.86%,759,3,25,1,married,freelance
597351,766762,RENT," $42,000 ",Fully Paid," $2,000 ", 36 months,10.38%,724,3,22,23,married,partime
597358,766774,MORTGAGE," $60,822 ",Current," $16,800 ", 60 months,16.45%,684,0,27,4,married,fixed
597371,766794,RENT," $200,004 ",Fully Paid," $2,500 ", 36 months,13.61%,679,3,23,12,single,fixed
597395,766818,MORTGAGE," $57,000 ",Fully Paid," $19,750 ", 60 months,11.86%,729,2,33,6,married,fixed
597398,766822,RENT," $35,004 ",Fully Paid," $1,100 ", 60 months,15.58%,689,0,22,5,married,freelance
597414,766841,RENT," $50,400 ",Current," $19,000 ", 60 months,16.45%,694,0,40,5,married,freelance
597420,766849,MORTGAGE," $34,000 ",Fully Paid," $6,000 ", 36 months,6.76%,774,0,29,15,married,fixed
597449,766882,MORTGAGE," $105,000 ",Fully Paid," $12,750 ", 36 months,15.95%,669,2,22,1,married,fixed
597450,766883,RENT," $18,000 ",Fully Paid," $1,000 ", 36 months,14.84%,714,2,25,9,married,fixed
597459,766892,RENT," $90,000 ",Fully Paid," $15,000 ", 36 months,11.12%,724,1,37,2,married,freelance
597469,766903,MORTGAGE," $52,800 ",Fully Paid," $1,925 ", 36 months,6.76%,784,1,22,6,married,fixed
597495,766933,MORTGAGE," $55,000 ",Current," $20,000 ", 60 months,11.86%,739,0,31,6,married,fixed
597497,766935,MORTGAGE," $112,000 ",Current," $6,000 ", 60 months,13.98%,689,3,26,9,married,partime
597499,766937,RENT," $70,000 ",Fully Paid," $6,500 ", 36 months,13.23%,689,0,24,1,widow,fixed
597527,766973,OWN," $75,000 ",Fully Paid," $10,000 ", 36 months,7.88%,784,0,29,14,married,fixed
597540,762326,RENT," $49,500 ",Current," $5,600 ", 60 months,16.32%,674,0,27,8,married,fixed
597550,766998,RENT," $36,072 ",Current," $16,000 ", 60 months,6.91%,744,0,23,4,married,partime
597558,767006,MORTGAGE," $38,400 ",Fully Paid," $10,000 ", 36 months,15.21%,669,0,30,2,married,freelance
597573,767026,MORTGAGE," $85,000 ",Fully Paid," $20,000 ", 36 months,10.38%,764,0,22,0,married,fixed
597589,767043,MORTGAGE," $108,000 ",Fully Paid," $10,000 ", 36 months,6.54%,729,1,22,4,married,partime
597604,767061,MORTGAGE," $51,492 ",Fully Paid," $13,800 ", 36 months,10.38%,729,1,25,8,married,fixed
597609,767070,MORTGAGE," $102,200 ",Fully Paid," $25,000 ", 60 months,11.86%,754,1,29,7,married,freelance
597669,767141,RENT," $19,992 ",In Grace Period," $7,750 ", 60 months,15.21%,694,1,39,7,married,fixed
597670,767142,OWN," $38,004 ",Fully Paid," $3,000 ", 36 months,13.35%,684,0,25,0,married,fixed
597671,767143,RENT," $27,000 ",Charged Off," $6,000 ", 36 months,11.86%,694,1,29,0,single,fixed
597681,767154,RENT," $52,000 ",Fully Paid," $18,000 ", 60 months,11.86%,734,0,27,11,married,fixed
597703,767177,MORTGAGE," $72,000 ",Fully Paid," $7,200 ", 60 months,6.54%,754,1,59,3,married,fixed
597746,767229,MORTGAGE," $115,000 ",Fully Paid," $4,000 ", 36 months,7.88%,719,0,37,9,married,fixed
597751,767237,RENT," $70,000 ",Fully Paid," $9,500 ", 36 months,6.76%,779,0,26,15,single,fixed
597785,767275,OWN," $36,000 ",Current," $13,750 ", 60 months,16.32%,684,0,21,3,married,fixed
597835,767352,RENT," $30,000 ",Fully Paid," $6,000 ", 36 months,14.72%,699,3,28,1,married,freelance
597838,764889,RENT," $35,000 ",Fully Paid," $4,000 ", 36 months,7.51%,749,2,31,5,married,fixed
597853,767370,RENT," $56,524 ",Fully Paid," $22,000 ", 36 months,10.75%,734,1,22,NA,single,fixed
597875,767402,RENT," $68,496 ",Current," $21,600 ", 60 months,18.30%,694,2,25,4,married,fixed
597883,767411,MORTGAGE," $99,996 ",Fully Paid," $4,800 ", 36 months,11.49%,709,0,24,3,single,fixed
597900,767435,MORTGAGE," $95,004 ",Fully Paid," $16,000 ", 36 months,5.79%,784,1,27,2,married,fixed
597904,767439,MORTGAGE," $30,000 ",Fully Paid," $14,000 ", 36 months,7.51%,774,0,22,4,married,fixed
597906,767442,MORTGAGE," $55,000 ",Fully Paid," $15,000 ", 60 months,13.98%,729,1,25,2,married,fixed
597920,767459,MORTGAGE," $120,000 ",Fully Paid," $10,000 ", 36 months,7.88%,749,0,26,8,married,partime
597928,767470,MORTGAGE," $150,000 ",Fully Paid," $25,000 ", 36 months,21.27%,674,0,27,2,married,fixed
597931,767474,MORTGAGE," $33,000 ",Fully Paid," $12,000 ", 36 months,7.51%,769,3,29,9,single,partime
597965,767518,RENT," $72,000 ",Fully Paid," $4,800 ", 36 months,11.86%,709,0,29,37,single,fixed
597972,767526,MORTGAGE," $42,000 ",Charged Off," $13,000 ", 60 months,16.82%,699,3,29,2,married,freelance
597984,767538,RENT," $14,400 ",Charged Off," $1,000 ", 36 months,16.69%,664,1,22,0,married,fixed
598003,767556,MORTGAGE," $39,900 ",Fully Paid," $5,400 ", 60 months,7.88%,804,0,55,0,married,fixed
598004,767559,MORTGAGE," $35,000 ",Fully Paid," $3,500 ", 36 months,13.61%,679,0,22,14,married,fixed
598009,767564,MORTGAGE," $175,000 ",Current," $25,000 ", 60 months,13.23%,744,0,25,3,married,fixed
598023,767581,MORTGAGE," $110,000 ",Fully Paid," $3,000 ", 36 months,7.51%,724,1,30,4,married,freelance
598028,767586,MORTGAGE," $55,000 ",Fully Paid," $12,000 ", 36 months,5.79%,754,1,24,2,separated,fixed
598055,767616,OWN," $50,000 ",Fully Paid," $5,000 ", 36 months,7.14%,759,1,29,9,married,freelance
598076,767641,RENT," $53,000 ",Fully Paid," $13,000 ", 60 months,17.19%,679,0,38,3,married,fixed
598095,767661,RENT," $60,000 ",In Grace Period," $20,000 ", 60 months,11.86%,739,2,25,10,married,fixed
598100,767666,OWN," $33,600 ",Fully Paid," $4,000 ", 36 months,6.39%,784,1,29,4,single,fixed
598102,767668,RENT," $30,000 ",Fully Paid," $3,000 ", 36 months,11.12%,704,0,26,17,single,fixed
598109,767677,RENT," $21,600 ",Charged Off," $5,200 ", 36 months,11.86%,694,0,24,18,divorced,fixed
598111,767680,MORTGAGE," $100,000 ",Current," $20,000 ", 60 months,6.91%,754,1,34,6,married,fixed
598112,767681,RENT," $35,000 ",Fully Paid," $10,000 ", 36 months,17.93%,669,2,48,22,married,fixed
598120,767689,MORTGAGE," $100,000 ",Fully Paid," $13,500 ", 36 months,7.51%,759,0,27,6,single,fixed
598126,767696,RENT," $24,000 ",Charged Off," $6,000 ", 60 months,20.16%,664,0,34,1,married,fixed
598134,767707,MORTGAGE," $80,000 ",Current," $25,000 ", 60 months,13.23%,739,0,46,1,married,fixed
598136,767709,MORTGAGE," $63,655 ",Charged Off," $9,925 ", 36 months,15.58%,669,0,22,3,married,fixed
598147,767723,RENT," $30,000 ",Charged Off," $4,800 ", 36 months,14.84%,674,0,33,6,single,fixed
598184,767764,MORTGAGE," $66,360 ",Fully Paid," $7,000 ", 36 months,11.86%,724,1,51,16,single,partime
598187,767768,MORTGAGE," $36,000 ",Fully Paid," $12,000 ", 36 months,7.51%,764,0,30,5,married,partime
598235,767827,MORTGAGE," $576,000 ",Fully Paid," $5,000 ", 60 months,16.82%,669,1,21,5,single,fixed
598274,767870,MORTGAGE," $96,000 ",Fully Paid," $12,000 ", 36 months,9.99%,709,3,24,0,married,fixed
598284,767879,MORTGAGE," $93,000 ",Current," $12,000 ", 60 months,15.95%,689,0,22,11,single,freelance
598308,767908,MORTGAGE," $84,000 ",Current," $12,600 ", 60 months,10.75%,769,3,30,17,married,fixed
598310,767910,RENT," $33,900 ",Fully Paid," $10,000 ", 36 months,15.58%,669,0,23,1,married,fixed
598324,767929,RENT," $57,829 ",Fully Paid," $17,500 ", 60 months,19.41%,674,2,27,3,married,freelance
598326,767931,OWN," $63,000 ",Fully Paid," $25,000 ", 60 months,13.72%,724,0,25,4,married,fixed
598336,767943,RENT," $53,800 ",Fully Paid," $7,000 ", 36 months,9.62%,719,0,29,6,married,partime
598347,767956,MORTGAGE," $102,000 ",Fully Paid," $18,000 ", 60 months,15.58%,704,0,26,3,married,freelance
598352,767961,RENT," $63,000 ",Current," $15,000 ", 60 months,15.58%,694,2,24,4,married,partime
598446,768057,RENT," $175,000 ",Fully Paid," $20,000 ", 36 months,14.72%,699,1,25,0,single,freelance
598448,768059,RENT," $35,000 ",Current," $12,000 ", 60 months,6.91%,729,1,26,4,married,freelance
598465,768088,RENT," $67,114 ",Fully Paid," $20,000 ", 60 months,20.53%,694,0,27,0,married,fixed
598479,768106,RENT," $58,000 ",Fully Paid," $6,400 ", 60 months,17.19%,664,0,32,4,single,partime
598545,768194,MORTGAGE," $60,000 ",Fully Paid," $14,400 ", 60 months,16.82%,704,2,31,9,married,fixed
598558,768205,RENT," $55,000 ",Charged Off," $8,000 ", 36 months,6.91%,724,2,31,0,married,freelance
598568,768220,MORTGAGE," $64,000 ",Charged Off," $21,250 ", 60 months,9.99%,719,3,27,2,married,fixed
598576,768229,MORTGAGE," $86,000 ",Fully Paid," $15,000 ", 36 months,5.79%,784,0,38,8,married,partime
598580,768236,RENT," $45,000 ",Fully Paid," $2,400 ", 36 months,13.23%,679,0,26,5,married,freelance
598584,768240,MORTGAGE," $117,000 ",Fully Paid," $6,000 ", 36 months,7.51%,739,1,23,18,married,freelance
598617,768279,OWN," $25,000 ",Fully Paid," $4,000 ", 36 months,6.17%,739,0,23,0,married,others
598619,768281,RENT," $20,004 ",Current," $5,000 ", 60 months,6.17%,774,0,28,8,single,fixed
598629,768291,RENT," $590,000 ",Current," $8,400 ", 60 months,15.21%,699,1,28,2,married,fixed
598652,768371,MORTGAGE," $56,100 ",Current," $20,000 ", 60 months,9.62%,729,0,28,6,married,fixed
598668,768395,RENT," $90,000 ",Fully Paid," $7,500 ", 36 months,15.58%,664,1,26,0,married,fixed
598672,768400,MORTGAGE," $84,780 ",Fully Paid," $18,000 ", 36 months,7.51%,799,0,36,3,married,fixed
598690,768416,RENT," $36,000 ",Fully Paid," $4,500 ", 36 months,7.14%,744,0,48,7,married,fixed
598702,768431,RENT," $50,000 ",Current," $15,000 ", 60 months,11.86%,734,1,22,0,married,fixed
598719,768451,MORTGAGE," $64,488 ",Current," $9,000 ", 60 months,7.88%,784,3,26,24,married,fixed
598736,768472,MORTGAGE," $110,000 ",Current," $25,000 ", 60 months,21.14%,669,0,24,11,married,fixed
598772,768511,RENT," $21,552 ",In Grace Period," $7,500 ", 60 months,11.49%,744,0,23,2,single,partime
598784,768527,RENT," $72,000 ",Fully Paid," $19,000 ", 60 months,8.88%,759,4,38,10,married,fixed
598788,768532,RENT," $58,000 ",Fully Paid," $14,000 ", 36 months,12.61%,699,0,29,0,single,fixed
598794,768539,RENT," $51,996 ",Fully Paid," $3,500 ", 36 months,9.62%,694,0,22,6,married,fixed
598833,768586,RENT," $45,000 ",Charged Off," $22,400 ", 36 months,14.72%,704,0,30,1,married,fixed
598836,768589,MORTGAGE," $88,500 ",Fully Paid," $12,000 ", 36 months,7.51%,759,1,22,3,married,fixed
598855,768612,MORTGAGE," $60,000 ",Charged Off," $5,000 ", 36 months,13.23%,684,1,26,8,married,freelance
598886,768652,MORTGAGE," $130,674 ",Current," $10,500 ", 60 months,18.67%,664,0,24,7,married,freelance
598958,768736,RENT," $64,000 ",Fully Paid," $12,800 ", 36 months,14.35%,689,1,51,5,married,freelance
598992,768776,RENT," $22,100 ",Fully Paid," $8,000 ", 36 months,13.23%,689,1,24,0,single,fixed
599010,768800,MORTGAGE," $68,000 ",Current," $25,000 ", 60 months,11.86%,759,0,40,2,married,fixed
599020,768813,RENT," $81,996 ",Fully Paid," $15,000 ", 36 months,14.09%,679,0,22,1,married,fixed
599026,768822,MORTGAGE," $85,000 ",Current," $23,100 ", 60 months,16.45%,704,0,27,9,married,freelance
599048,768846,RENT," $31,500 ",Fully Paid," $4,650 ", 36 months,13.23%,689,1,31,2,married,fixed
599106,768919,RENT," $47,360 ",Fully Paid," $4,500 ", 36 months,15.58%,669,2,36,0,married,partime
599108,768921,MORTGAGE," $56,160 ",Current," $12,000 ", 60 months,6.91%,734,0,37,2,single,fixed
599109,768922,MORTGAGE," $65,600 ",Current," $20,000 ", 60 months,6.91%,769,0,29,1,married,freelance
599147,768975,MORTGAGE," $136,000 ",Fully Paid," $4,800 ", 36 months,14.72%,664,3,30,4,married,partime
599168,768998,RENT," $30,000 ",Fully Paid," $15,250 ", 60 months,17.56%,684,0,32,12,married,fixed
599194,769033,MORTGAGE," $46,800 ",Fully Paid," $3,600 ", 36 months,7.14%,739,1,48,0,widow,others
599200,769042,RENT," $26,592 ",Charged Off," $2,500 ", 36 months,7.14%,759,1,21,7,married,freelance
599204,769046,MORTGAGE," $21,403 ",Fully Paid," $2,100 ", 36 months,11.12%,694,2,23,3,married,fixed
599226,769074,MORTGAGE," $56,655 ",Fully Paid," $20,000 ", 36 months,13.61%,709,2,25,2,married,fixed
599253,769115,MORTGAGE," $81,000 ",Fully Paid," $5,000 ", 36 months,10.75%,714,0,33,34,single,fixed
599324,769228,MORTGAGE," $66,000 ",Current," $7,000 ", 60 months,5.79%,774,1,44,3,single,partime
599339,769254,MORTGAGE," $31,200 ",Fully Paid," $8,400 ", 36 months,7.51%,749,1,37,2,married,fixed
599351,769271,RENT," $57,600 ",Charged Off," $12,000 ", 60 months,11.86%,744,0,34,2,divorced,fixed
599360,769282,MORTGAGE," $54,000 ",Fully Paid," $6,000 ", 36 months,7.14%,764,1,23,4,married,fixed
599386,769315,RENT," $60,000 ",Fully Paid," $12,000 ", 36 months,5.42%,774,0,24,2,separated,freelance
599394,769324,MORTGAGE," $120,000 ",Charged Off," $20,000 ", 60 months,16.82%,679,2,27,28,married,freelance
599401,769331,MORTGAGE," $54,996 ",Charged Off," $1,200 ", 36 months,14.35%,689,1,22,4,married,freelance
599406,769337,RENT," $25,000 ",Fully Paid," $8,000 ", 60 months,13.61%,704,3,23,0,single,partime
599413,769347,RENT," $35,520 ",Current," $13,300 ", 60 months,17.56%,689,0,26,8,married,fixed
599414,769348,RENT," $26,400 ",Fully Paid," $4,000 ", 36 months,13.72%,664,0,28,8,married,fixed
599419,769354,RENT," $60,000 ",Fully Paid," $9,000 ", 36 months,13.61%,684,0,25,1,single,partime
599423,769362,MORTGAGE," $57,600 ",Fully Paid," $8,500 ", 36 months,7.14%,754,2,24,0,single,fixed
599424,769363,RENT," $25,000 ",Fully Paid," $9,000 ", 36 months,11.49%,709,2,30,0,single,partime
599432,769371,MORTGAGE," $79,000 ",Charged Off," $15,000 ", 60 months,11.86%,739,0,27,2,single,fixed
599451,769394,MORTGAGE," $120,000 ",Fully Paid," $3,000 ", 36 months,6.39%,794,0,22,4,married,fixed
599461,769405,OWN," $89,000 ",Fully Paid," $3,000 ", 36 months,6.76%,799,0,35,1,married,fixed
599475,769422,MORTGAGE," $64,584 ",Fully Paid," $11,975 ", 60 months,15.21%,699,0,40,5,married,fixed
599480,769426,RENT," $89,000 ",Fully Paid," $9,600 ", 60 months,11.49%,724,0,28,0,married,fixed
599533,769491,MORTGAGE," $42,000 ",Fully Paid," $7,000 ", 36 months,14.84%,674,2,35,18,single,fixed
599544,769502,RENT," $42,000 ",Fully Paid," $5,000 ", 36 months,16.32%,679,0,23,0,married,fixed
599550,769508,RENT," $37,500 ",Fully Paid," $2,900 ", 36 months,15.58%,714,0,25,0,widow,fixed
599556,769517,OWN," $60,000 ",Fully Paid," $8,700 ", 36 months,15.58%,664,0,25,5,married,freelance
599558,769520,RENT," $31,800 ",Fully Paid," $10,000 ", 60 months,6.91%,754,0,28,13,married,fixed
599608,769583,MORTGAGE," $106,000 ",Charged Off," $25,000 ", 36 months,17.56%,709,0,22,13,divorced,fixed
599611,769587,RENT," $50,000 ",Current," $4,000 ", 60 months,17.93%,689,2,23,7,single,freelance
599636,769618,RENT," $38,600 ",Fully Paid," $12,000 ", 36 months,10.38%,729,0,34,1,married,fixed
599649,769633,RENT," $40,080 ",Fully Paid," $2,350 ", 36 months,7.88%,729,0,32,1,married,others
599655,769639,RENT," $30,000 ",Fully Paid," $3,000 ", 36 months,13.61%,684,1,23,1,married,fixed
599656,769643,MORTGAGE," $72,000 ",Charged Off," $12,000 ", 60 months,8.88%,719,2,35,12,married,freelance
599680,769674,RENT," $60,000 ",Fully Paid," $4,000 ", 36 months,7.88%,719,0,24,8,married,others
599713,769766,RENT," $48,980 ",Current," $24,000 ", 60 months,12.23%,739,0,24,4,married,fixed
599728,769785,OWN," $25,000 ",Current," $8,500 ", 60 months,9.99%,714,0,22,18,married,fixed
599732,769790,MORTGAGE," $74,265 ",Fully Paid," $12,000 ", 60 months,5.79%,784,1,22,4,single,partime
599736,769799,MORTGAGE," $99,000 ",Fully Paid," $15,000 ", 36 months,6.17%,769,0,27,5,married,freelance
599746,769809,RENT," $65,000 ",Current," $25,000 ", 60 months,12.61%,729,3,27,3,married,fixed
599757,769823,MORTGAGE," $115,000 ",Fully Paid," $17,000 ", 60 months,6.91%,739,1,29,2,married,freelance
599773,769845,RENT," $48,000 ",Fully Paid," $2,500 ", 36 months,13.35%,664,1,34,1,married,fixed
599804,769883,MORTGAGE," $37,417 ",Charged Off," $7,000 ", 36 months,10.36%,684,2,22,5,married,fixed
599823,769905,MORTGAGE," $145,000 ",Current," $14,000 ", 60 months,8.88%,729,0,34,9,married,freelance
599826,769908,MORTGAGE," $132,000 ",Fully Paid," $25,000 ", 36 months,9.99%,739,0,34,13,married,freelance
599847,769934,RENT," $69,476 ",Fully Paid," $6,500 ", 36 months,6.17%,744,1,25,4,married,fixed
599858,769946,MORTGAGE," $68,000 ",Fully Paid," $10,000 ", 36 months,10.36%,694,0,48,9,married,fixed
599876,769969,MORTGAGE," $60,612 ",Fully Paid," $18,000 ", 36 months,13.72%,699,0,36,9,single,freelance
599877,769970,MORTGAGE," $84,996 ",Current," $6,400 ", 60 months,15.57%,669,1,24,3,single,fixed
599880,769972,MORTGAGE," $42,000 ",Charged Off," $15,000 ", 60 months,8.88%,759,5,28,4,married,fixed
599912,770008,RENT," $39,996 ",Fully Paid," $3,600 ", 60 months,15.95%,679,0,23,0,married,fixed
599923,770020,MORTGAGE," $60,758 ",Current," $15,000 ", 60 months,6.17%,789,1,31,6,married,fixed
599951,770053,MORTGAGE," $65,000 ",Current," $12,000 ", 60 months,8.88%,724,1,27,26,married,fixed
599963,770068,OWN," $79,200 ",Current," $6,600 ", 60 months,6.17%,779,3,21,1,married,fixed
599964,770070,MORTGAGE," $65,000 ",Fully Paid," $2,000 ", 36 months,9.62%,699,0,30,4,single,partime
599975,770084,MORTGAGE," $133,900 ",Fully Paid," $15,000 ", 60 months,15.95%,689,1,32,7,married,fixed
599993,770104,RENT," $75,000 ",Fully Paid," $9,000 ", 60 months,6.54%,739,2,24,1,married,freelance
600005,770116,MORTGAGE," $91,985 ",Fully Paid," $16,000 ", 60 months,6.54%,759,1,22,10,married,fixed
600007,767938,MORTGAGE," $55,000 ",Charged Off," $8,000 ", 60 months,12.61%,689,0,27,7,married,freelance
600013,770123,RENT," $40,000 ",Fully Paid," $15,000 ", 36 months,6.17%,784,0,31,5,married,fixed
600015,770125,RENT," $24,000 ",Current," $2,225 ", 60 months,5.79%,784,2,25,3,married,freelance
600026,770140,MORTGAGE," $100,000 ",Fully Paid," $20,000 ", 36 months,6.91%,749,2,25,29,married,fixed
600029,770143,RENT," $50,000 ",Fully Paid," $14,000 ", 36 months,6.54%,739,0,54,4,married,fixed
600058,770178,RENT," $45,600 ",Fully Paid," $7,000 ", 36 months,9.99%,714,0,28,9,single,fixed
600073,770195,MORTGAGE," $21,600 ",Charged Off," $2,400 ", 60 months,12.61%,694,0,32,2,single,partime
600080,770203,RENT," $89,400 ",Fully Paid," $5,000 ", 36 months,15.20%,664,1,26,4,married,fixed
600084,770207,RENT," $32,960 ",Fully Paid," $15,000 ", 36 months,6.91%,734,0,34,4,married,fixed
600091,770217,RENT," $50,000 ",Charged Off," $12,000 ", 60 months,14.46%,689,1,35,3,married,fixed
600099,770227,MORTGAGE," $125,000 ",Fully Paid," $12,000 ", 36 months,5.79%,749,1,25,3,married,freelance
600144,770273,MORTGAGE," $47,000 ",Fully Paid," $8,500 ", 36 months,9.99%,734,0,23,2,married,partime
600157,770293,MORTGAGE," $100,000 ",Fully Paid," $12,000 ", 36 months,6.91%,719,1,22,14,married,fixed
600160,770297,RENT," $27,000 ",Fully Paid," $7,000 ", 36 months,13.72%,674,0,27,5,married,partime
600170,770307,OWN," $62,589 ",Fully Paid," $7,000 ", 36 months,13.35%,679,0,30,0,married,fixed
600173,770313,MORTGAGE," $64,800 ",Current," $20,000 ", 60 months,12.98%,729,0,24,0,married,partime
600178,770319,OWN," $60,000 ",Current," $10,000 ", 60 months,10.36%,719,2,35,1,married,freelance
600183,770325,MORTGAGE," $96,996 ",Fully Paid," $13,000 ", 36 months,5.79%,779,3,24,0,single,fixed
